Ciqual AGB,Groupe d'aliment,Sous-groupe d'aliment,Nom Français,LCI Name,Score unique EF,Changement climatique,Appauvrissement de la couche d'ozone,Rayonnements ionisants,Formation photochimique d'ozone,Particules fines,Effets toxicologiques sur la santé humaine : substances non-cancérogènes,Effets toxicologiques sur la santé humaine : substances cancérogènes,Acidification terrestre et eaux douces,Eutrophisation eaux douces,Eutrophisation marine,Eutrophisation terrestre,Écotoxicité pour écosystèmes aquatiques d'eau douce,Utilisation du sol,Épuisement des ressources eau,Épuisement des ressources énergétiques,Épuisement des ressources minéraux
30350,"viandes, œufs, poissons",charcuteries,Salami,Salami,1.0582905,8.2498273,1.8858606e-06,2.2660938,0.019642822,8.4163482e-07,9.0179255e-08,5.7999336e-09,0.11172901,0.0012298392,0.032882688,0.47330241,209.619778,390.8377,2.6487012,91.564135,7.4567263e-05
30352,"viandes, œufs, poissons",charcuteries,Salami porc et boeuf,"Salami, pork and beef",1.0693369,8.336618,1.9056629e-06,2.2880185,0.019850027,8.5053056e-07,9.1120481e-08,5.8607312e-09,0.11290543,0.0012427865,0.033229674,0.47830945,211.824243,394.94708,2.6764718,92.481818,7.5335676e-05
30351,"viandes, œufs, poissons",charcuteries,Salami pur porc,"Salami, pure pork",1.0582905,8.2498273,1.8858606e-06,2.2660938,0.019642822,8.4163482e-07,9.0179255e-08,5.7999336e-09,0.11172901,0.0012298392,0.032882688,0.47330241,209.619778,390.8377,2.6487012,91.564135,7.4567263e-05
30366,"viandes, œufs, poissons",charcuteries,Salami type danois,"Salami, Danish-style",1.0582905,8.2498273,1.8858606e-06,2.2660938,0.019642822,8.4163482e-07,9.0179255e-08,5.7999336e-09,0.11172901,0.0012298392,0.032882688,0.47330241,209.619778,390.8377,2.6487012,91.564135,7.4567263e-05
30125,"viandes, œufs, poissons",charcuteries,Saucisse alsacienne fumée ou Gendarme,Smoked Alsatian sausage or Landjäger,0.70053219,5.374013,8.973312e-08,1.9791444,0.012959943,5.7779528e-07,6.5662743e-08,3.9076065e-09,0.078078545,0.00076310899,0.023009679,0.33228418,145.546991,271.08768,1.7718528,67.553047,2.5795609e-05
30746,"viandes, œufs, poissons",charcuteries,Saucisse cocktail,Cocktail sausage,1.2530982,12.349543,8.7202053e-08,1.6786044,0.020568257,1.1869632e-06,1.79258e-07,5.6302553e-09,0.1722893,0.0007413741,0.039173095,0.75646333,105.597144,769.87427,1.505953,60.877056,2.5938526e-05
30766,"viandes, œufs, poissons",charcuteries,Saucisse de bière,Beer sausage,0.70576931,5.537107,8.870778e-08,1.7258729,0.013495265,5.9375796e-07,6.3602653e-08,3.9697406e-09,0.080023269,0.00078615331,0.023176959,0.34031929,150.278683,278.68807,1.8327829,62.770546,2.5548259e-05
30176,"viandes, œufs, poissons",charcuteries,Saucisse de foie,Liver sausage,1.1984459,11.797417,8.8045466e-08,1.6809349,0.020355816,1.1221962e-06,1.6820841e-07,5.3830654e-09,0.16193117,0.00074520765,0.037138699,0.7088857,103.874156,718.64027,1.5667566,63.211367,2.5314533e-05
30134,"viandes, œufs, poissons",charcuteries,Saucisse de Francfort,Frankfurter sausage,0.69577768,5.378962,8.7099743e-08,1.7228296,0.01284892,5.8813775e-07,6.3181291e-08,3.9588016e-09,0.079616879,0.00077076155,0.023061561,0.33956154,149.98973,277.87635,1.7760785,60.885401,2.5714359e-05
30764,"viandes, œufs, poissons",charcuteries,Saucisse de jambon pur porc,Ham sausage,0.70576931,5.537107,8.870778e-08,1.7258729,0.013495265,5.9375796e-07,6.3602653e-08,3.9697406e-09,0.080023269,0.00078615331,0.023176959,0.34031929,150.278683,278.68807,1.8327829,62.770546,2.5548259e-05
30105,"viandes, œufs, poissons",charcuteries,Saucisse de Montbéliard,Montbeliard sausage,0.70053219,5.374013,8.973312e-08,1.9791444,0.012959943,5.7779528e-07,6.5662743e-08,3.9076065e-09,0.078078545,0.00076310899,0.023009679,0.33228418,145.546991,271.08768,1.7718528,67.553047,2.5795609e-05
30104,"viandes, œufs, poissons",charcuteries,Saucisse de Morteau,Morteaux sausage,0.70053219,5.374013,8.973312e-08,1.9791444,0.012959943,5.7779528e-07,6.5662743e-08,3.9076065e-09,0.078078545,0.00076310899,0.023009679,0.33228418,145.546991,271.08768,1.7718528,67.553047,2.5795609e-05
30108,"viandes, œufs, poissons",charcuteries,"Saucisse de Morteau, bouillie/cuite à l'eau","Morteaux sausage, boiled/cooked in water",0.70053219,5.374013,8.973312e-08,1.9791444,0.012959943,5.7779528e-07,6.5662743e-08,3.9076065e-09,0.078078545,0.00076310899,0.023009679,0.33228418,145.546991,271.08768,1.7718528,67.553047,2.5795609e-05
30742,"viandes, œufs, poissons",charcuteries,Saucisse de Strasbourg ou Knack,Strasbourg sausage,1.2600875,12.440569,8.87774e-08,1.6844475,0.020821047,1.1901468e-06,1.7969026e-07,5.660531e-09,0.17252898,0.00075692521,0.039261307,0.75704493,105.90528,770.64592,1.5537466,62.309658,2.6228894e-05
30110,"viandes, œufs, poissons",charcuteries,"Saucisse de Toulouse, crue","Toulouse sausage, raw",1.3439936,12.036669,1.2738832e-07,1.5113173,0.024197887,1.253617e-06,1.4948724e-07,7.1159487e-09,0.17634727,0.0011764305,0.045545662,0.76586787,228.09027,700.026,2.7746682,70.530651,3.3941887e-05
30011,"viandes, œufs, poissons",charcuteries,"Saucisse de Toulouse, cuite","Toulouse sausage, cooked",1.4066713,12.270548,1.3688307e-07,2.4494203,0.024987248,1.2684838e-06,1.5843765e-07,7.3096511e-09,0.1780286,0.0012356153,0.046538719,0.77088499,229.45019,703.42543,2.8401613,92.315315,3.8750716e-05
30130,"viandes, œufs, poissons",charcuteries,"Saucisse de volaille, façon charcutière","Poultry sausage, delicatessen style",1.633669,12.497914,1.4852014e-07,1.6194179,0.032060853,1.7493939e-06,1.9469556e-07,8.8761588e-09,0.2447408,0.0013804341,0.05405932,1.070704,203.222837,783.67596,3.1210717,86.800516,3.6671885e-05
30131,"viandes, œufs, poissons",charcuteries,"Saucisse de volaille, type Knack",Poultry sausage,1.5305605,15.128841,1.0412052e-07,2.0154878,0.025107014,1.4513947e-06,2.1769284e-07,6.8746045e-09,0.21073914,0.0009074285,0.047829274,0.92540163,128.418716,943.0918,1.8561698,73.911672,3.0709349e-05
30309,"viandes, œufs, poissons",charcuteries,Saucisse sèche,"Sausage, dried",0.94361959,7.4089315,1.1405961e-07,2.1961188,0.017252505,8.1408256e-07,8.2360555e-08,5.456224e-09,0.11011665,0.0010399268,0.032144861,0.47148439,207.699527,386.80956,2.3690295,77.80338,3.0378608e-05
30750,"viandes, œufs, poissons",charcuteries,"Saucisse viennoise, crue","Viennese sausage, pork and veal, raw",1.334002,11.878524,1.2578029e-07,1.508274,0.023551541,1.2479968e-06,1.4906588e-07,7.1050098e-09,0.17594088,0.0011610388,0.045430264,0.76511012,227.80131,699.21429,2.7179638,68.645506,3.4107986e-05
30700,"viandes, œufs, poissons",charcuteries,Saucisson à l'ail,Garlic sausage,1.0723715,9.424842,1.0186238e-07,2.0163909,0.018603515,9.6084023e-07,1.3907681e-07,5.5924749e-09,0.13573679,0.00089152274,0.035291038,0.58945089,156.263087,562.63142,1.935474,71.242886,2.9718826e-05
30707,"viandes, œufs, poissons",charcuteries,"Saucisson brioché, cuit","Sausage in a brioche crust, cooked",0.6291293,4.8784343,7.9768175e-08,2.099976,0.011867752,4.961121e-07,6.1132652e-08,3.6239465e-09,0.067336217,0.00069224369,0.021647394,0.2864568,115.235903,261.36637,1.3983375,66.239902,2.2524812e-05
30701,"viandes, œufs, poissons",charcuteries,Saucisson cuit pur porc,"Cooked sausage, pure pork",1.2325059,9.6420317,1.493593e-07,3.2981584,0.022986741,1.0326385e-06,1.0824757e-07,6.9657372e-09,0.13901711,0.0013677823,0.040511632,0.59180687,260.93362,484.72561,3.1243188,113.12574,4.2282779e-05
30705,"viandes, œufs, poissons",charcuteries,Saucisson de Paris,Sausage from Paris,1.0653096,8.1452394,1.5098271e-06,2.7838976,0.019433953,8.4028822e-07,9.2944912e-08,5.822847e-09,0.11175459,0.0012209622,0.032745731,0.47278996,209.444993,389.87464,2.626511,100.48177,6.9181878e-05
30706,"viandes, œufs, poissons",charcuteries,"Saucisson de Paris, fumé","Sausage from Paris, smoked",1.0653096,8.1452394,1.5098271e-06,2.7838976,0.019433953,8.4028822e-07,9.2944912e-08,5.822847e-09,0.11175459,0.0012209622,0.032745731,0.47278996,209.444993,389.87464,2.626511,100.48177,6.9181878e-05
30300,"viandes, œufs, poissons",charcuteries,Saucisson sec,Dry sausage,0.9338706800000001,7.3316417,1.1290948e-07,2.1751495,0.017071698,8.055573e-07,8.1509261e-08,5.3995783e-09,0.10896878,0.0010290813,0.031809012,0.46654673,205.536899,382.78403,2.3444533,77.036569,3.0077979e-05
30311,"viandes, œufs, poissons",charcuteries,Saucisson sec aux noix et/ou noisettes,Dry sausage w walnuts and/or hazelnuts,0.94361959,7.4089315,1.1405961e-07,2.1961188,0.017252505,8.1408256e-07,8.2360555e-08,5.456224e-09,0.11011665,0.0010399268,0.032144861,0.47148439,207.699527,386.80956,2.3690295,77.80338,3.0378608e-05
30301,"viandes, œufs, poissons",charcuteries,Saucisson sec pur porc,"Dry sausage, pure pork",0.9338706800000001,7.3316417,1.1290948e-07,2.1751495,0.017071698,8.055573e-07,8.1509261e-08,5.3995783e-09,0.10896878,0.0010290813,0.031809012,0.46654673,205.536899,382.78403,2.3444533,77.036569,3.0077979e-05
30302,"viandes, œufs, poissons",charcuteries,"Saucisson sec pur porc, qualité supérieure","Dry sausage, pure pork, superior quality",0.9338706800000001,7.3316417,1.1290948e-07,2.1751495,0.017071698,8.055573e-07,8.1509261e-08,5.3995783e-09,0.10896878,0.0010290813,0.031809012,0.46654673,205.536899,382.78403,2.3444533,77.036569,3.0077979e-05
8232,"viandes, œufs, poissons",charcuteries,Terrine de canard,Duck terrine,0.59467306,6.1048977,4.1922522e-07,1.6207932,0.012592814,4.4542019e-07,4.6817015e-08,4.0698237e-09,0.056869976,0.00063923966,0.016088949,0.23511258,96.90184099999999,175.424,1.5447244,65.84083,1.4651005e-05
8242,"viandes, œufs, poissons",charcuteries,Terrine de lapin,Rabbit terrine,0.80882326,5.8028875,1.7562912e-07,1.2480671,0.019134341,7.9670806e-07,7.6808066e-08,5.9285058e-09,0.1048995,0.00091503485,0.026692853,0.44515654,151.222684,280.10009,2.0666367,66.349242,2.1893474e-05
10001,"viandes, œufs, poissons",mollusques et crustacés crus,"Calmar ou calamar ou encornet, cru","Squid, raw",0.9211644,6.1108888,1.4423069e-07,0.26902166,0.10916282,1.1337158e-06,3.0766864e-08,3.4654662e-09,0.14606711,0.00029916935,0.036451484,0.39263941,34.1257828,8.0326319,0.30301622,79.712827,1.5170963e-05
10003,"viandes, œufs, poissons",mollusques et crustacés crus,"Coquille Saint-Jacques, noix et corail, crue","Scallop, with coral, raw",1.3326366,9.8887138,2.8679035e-07,0.5191661,0.13879803,1.4212903e-06,7.0043345e-08,5.7172098e-09,0.1822502,0.00079615253,0.046716107,0.50585282,80.819985,24.820414,0.43482913,123.74959,6.0287977e-05
10045,"viandes, œufs, poissons",mollusques et crustacés crus,"Coquille Saint-Jacques, noix, crue","Scallop, without coral, raw",1.3326366,9.8887138,2.8679035e-07,0.5191661,0.13879803,1.4212903e-06,7.0043345e-08,5.7172098e-09,0.1822502,0.00079615253,0.046716107,0.50585282,80.819985,24.820414,0.43482913,123.74959,6.0287977e-05
10059,"viandes, œufs, poissons",mollusques et crustacés crus,"Crevette rose, crue","deep water pink shrimp, raw",3.302086,20.362384,2.0520542e-06,1.9087908,0.077121468,1.2874192e-06,2.7916035e-07,1.8582001e-08,0.12221305,0.0085216003,0.1213125,0.32042042,338.09841,247.78888,177.96033,234.23804,5.712643e-05
10021,"viandes, œufs, poissons",mollusques et crustacés crus,"Crevette, crue","Shrimp or prawn, raw",3.302086,20.362384,2.0520542e-06,1.9087908,0.077121468,1.2874192e-06,2.7916035e-07,1.8582001e-08,0.12221305,0.0085216003,0.1213125,0.32042042,338.09841,247.78888,177.96033,234.23804,5.712643e-05
10038,"viandes, œufs, poissons",mollusques et crustacés crus,"Crevette, surgelée, crue","Shrimp, frozen, raw",3.3040153,19.8981,2.0379721e-06,1.9849078,0.076978791,1.2883529e-06,2.787009e-07,1.8561362e-08,0.12381235,0.0092556247,0.12144302,0.32514331,344.02178,248.35201,177.82998,231.42813,5.783899e-05
10035,"viandes, œufs, poissons",mollusques et crustacés crus,"Huître creuse, crue","Pacific oyster, raw",0.47695069,5.3285212,1.0238983e-07,0.91129669,0.030360557,1.8262541e-07,4.243392e-08,2.1933068e-09,0.024772964,0.00065500103,0.010070283,0.097690713,26.2474953,243.34352,0.96515804,81.97441,2.2168279e-05
10036,"viandes, œufs, poissons",mollusques et crustacés crus,"Huître plate, crue","European oyster, raw",0.47695069,5.3285212,1.0238983e-07,0.91129669,0.030360557,1.8262541e-07,4.243392e-08,2.1933068e-09,0.024772964,0.00065500103,0.010070283,0.097690713,26.2474953,243.34352,0.96515804,81.97441,2.2168279e-05
10011,"viandes, œufs, poissons",mollusques et crustacés crus,"Huître, sans précision, crue","Oyster, raw",0.47695069,5.3285212,1.0238983e-07,0.91129669,0.030360557,1.8262541e-07,4.243392e-08,2.1933068e-09,0.024772964,0.00065500103,0.010070283,0.097690713,26.2474953,243.34352,0.96515804,81.97441,2.2168279e-05
10024,"viandes, œufs, poissons",mollusques et crustacés crus,"Langoustine, crue","Norway lobster, raw",5.3503506,39.198752,1.3225481e-06,2.778661,0.40466085,3.6798761e-06,6.2148528e-07,3.598113e-08,0.49689974,0.0075426817,0.12837315,1.3663081,307.80363,83.214765,2.6954322,588.61552,0.00085083971
10014,"viandes, œufs, poissons",mollusques et crustacés crus,"Moule commune, crue","Mussel, common, raw",0.47695069,5.3285212,1.0238983e-07,0.91129669,0.030360557,1.8262541e-07,4.243392e-08,2.1933068e-09,0.024772964,0.00065500103,0.010070283,0.097690713,26.2474953,243.34352,0.96515804,81.97441,2.2168279e-05
10026,"viandes, œufs, poissons",mollusques et crustacés crus,"Moule de Méditerranée, crue","Mediterranean mussel, raw",0.47695069,5.3285212,1.0238983e-07,0.91129669,0.030360557,1.8262541e-07,4.243392e-08,2.1933068e-09,0.024772964,0.00065500103,0.010070283,0.097690713,26.2474953,243.34352,0.96515804,81.97441,2.2168279e-05
10048,"viandes, œufs, poissons",mollusques et crustacés crus,"Pecten d'Amérique ou Peigne du canada, noix, crue","American or Canadian sea scallop, without coral, raw",1.3326366,9.8887138,2.8679035e-07,0.5191661,0.13879803,1.4212903e-06,7.0043345e-08,5.7172098e-09,0.1822502,0.00079615253,0.046716107,0.50585282,80.819985,24.820414,0.43482913,123.74959,6.0287977e-05
10049,"viandes, œufs, poissons",mollusques et crustacés crus,"Pétoncle ou Peigne du Pérou, noix, crue","Peru sea scallop, without coral, raw",1.3326366,9.8887138,2.8679035e-07,0.5191661,0.13879803,1.4212903e-06,7.0043345e-08,5.7172098e-09,0.1822502,0.00079615253,0.046716107,0.50585282,80.819985,24.820414,0.43482913,123.74959,6.0287977e-05
10037,"viandes, œufs, poissons",mollusques et crustacés cuits,"Calmar ou calamar ou encornet, bouilli/cuit à l'eau","Squid, boiled/cooked in water",1.1032278,6.861146,1.8199187e-07,0.49836263,0.13263239,1.3753263e-06,3.3186563e-08,4.1435579e-09,0.1777967,0.00028064461,0.043907221,0.47772459,39.333713,9.7268003,0.27230846,97.546751,1.9065368e-05
10084,"viandes, œufs, poissons",mollusques et crustacés cuits,"Calmar ou calamar ou encornet, frit ou poêlé avec matière grasse","Squid, fried or pan-fried with fat",1.0952542,6.7840496,1.7858944e-07,0.4020016,0.13249165,1.3746857e-06,3.2642285e-08,4.1582656e-09,0.17773323,0.00027938519,0.044038767,0.4778408,39.696651,12.933488,0.26771158,94.444868,1.8294001e-05
10004,"viandes, œufs, poissons",mollusques et crustacés cuits,"Coquille Saint-Jacques, noix et corail, cuite","Scallop, with coral, cooked",1.6209305,11.802468,3.5039492e-07,0.87469019,0.16908163,1.7299708e-06,8.6385658e-08,6.9804886e-09,0.22222958,0.00096909017,0.056973368,0.61694392,98.56088199999999,30.51958,0.44772001,150.87614,7.4625227e-05
10025,"viandes, œufs, poissons",mollusques et crustacés cuits,"Crabe ou Tourteau, bouilli/cuit à l'eau","Crab, boiled/cooked in water",5.5003971,32.968355,1.4123715e-06,4.2365426,0.40276616,4.3305841e-06,6.1241569e-07,4.2545151e-08,0.54121383,0.0090058584,0.13056619,1.3821954,275.54635,90.839372,2.3594184,514.96588,0.0010439633
10007,"viandes, œufs, poissons",mollusques et crustacés cuits,"Crevette, cuite","Shrimp or prawn, cooked",4.2293547,25.727277,6.4113983e-06,2.6224367,0.09719396,1.6132883e-06,3.5500864e-07,2.3373369e-08,0.15273711,0.010644187,0.14937752,0.39968715,418.09422,315.97205,217.57209,302.90771,0.00016582045
10009,"viandes, œufs, poissons",mollusques et crustacés cuits,"Homard, bouilli/cuit à l'eau","Lobster, boiled/cooked in water",5.6866729,41.556438,1.4300694e-06,3.4272745,0.42985301,3.894654e-06,6.6563776e-07,3.8394166e-08,0.5274966,0.0080569382,0.13673848,1.4519923,328.4916,88.980212,2.5015021,624.83208,0.00090598535
10013,"viandes, œufs, poissons",mollusques et crustacés cuits,"Moule, bouillie/cuite à l'eau","Mussel, boiled/cooked in water",0.5737535699999999,5.922248,1.4807357e-07,1.8835986,0.036288247,2.012986e-07,5.4668948e-08,2.7621014e-09,0.029227502,0.00079303645,0.012108785,0.11745047,31.681616,297.94927,0.84698677,102.42825,3.0099578e-05
22060,"viandes, œufs, poissons",œufs,"Oeuf de cane, cru","Duck egg, raw",0.26046533,1.8751803,3.5799621e-08,0.23136603,0.0069439936,2.1533809e-07,2.795686e-08,2.2305035e-09,0.028721796,0.00051992398,0.012635396,0.12417767,61.413344,162.53919,0.78287799,16.557101,6.9654897e-06
22080,"viandes, œufs, poissons",œufs,"Oeuf de dinde, cru","Turkey egg, raw",0.26046533,1.8751803,3.5799621e-08,0.23136603,0.0069439936,2.1533809e-07,2.795686e-08,2.2305035e-09,0.028721796,0.00051992398,0.012635396,0.12417767,61.413344,162.53919,0.78287799,16.557101,6.9654897e-06
22070,"viandes, œufs, poissons",œufs,"Oeuf d'oie, cru","Goose egg, raw",0.26046533,1.8751803,3.5799621e-08,0.23136603,0.0069439936,2.1533809e-07,2.795686e-08,2.2305035e-09,0.028721796,0.00051992398,0.012635396,0.12417767,61.413344,162.53919,0.78287799,16.557101,6.9654897e-06
22014,"viandes, œufs, poissons",œufs,"Oeuf, à la coque","Egg, soft-boiled",0.37671365,2.7377622,7.9960064e-07,0.98985346,0.0091807035,2.3881753e-07,3.8544995e-08,2.6462342e-09,0.031673276,0.0006200153,0.013541089,0.13273683,65.622319,163.75415,0.985713,43.044624,3.1353248e-05
22505,"viandes, œufs, poissons",œufs,"Oeuf, au plat, sans matière grasse","Egg, fried without added fat",0.33934931,2.3990178,7.8486735e-07,0.61253643,0.0084834648,2.3378114e-07,3.499401e-08,2.5353831e-09,0.031094729,0.00059048332,0.013528434,0.13167687,65.350082,166.03993,0.92500066,30.712658,2.8237601e-05
22001,"viandes, œufs, poissons",œufs,"Oeuf, blanc (blanc d'oeuf), cru","Egg white, raw",0.2880372899999999,2.0717011,3.915729e-08,0.25231443,0.0076448405,2.3785333e-07,3.086804e-08,2.4683091e-09,0.031945069,0.00057341033,0.014043846,0.13822958,68.589402,179.70359,0.86383726,17.989286,7.6268578e-06
22008,"viandes, œufs, poissons",œufs,"Oeuf, blanc (blanc d'oeuf), cuit","Egg white, cooked",0.3676554,2.600771,7.8831442e-07,0.63404259,0.0092029721,2.5689586e-07,3.7982701e-08,2.7795204e-09,0.034403823,0.00064539377,0.014974385,0.14610292,72.717207,183.66134,1.0081155,32.182977,2.8916578e-05
22004,"viandes, œufs, poissons",œufs,"Oeuf, blanc (blanc d'oeuf), en poudre","Egg white, powder",2.0236825,12.119872,2.566127e-07,9.1540471,0.045765639,1.4202699e-06,1.85572e-07,1.9816526e-08,0.19554671,0.0033563778,0.08460211,0.83998771,411.32395,1048.8478,5.4313824,262.94899,5.0290169e-05
22502,"viandes, œufs, poissons",œufs,"Oeuf, brouillé, avec matière grasse","Egg, scrambled, with added fat",0.44108297,3.4385285,7.9230138e-07,0.68077496,0.010323375,3.2804475e-07,4.7972013e-08,3.0673911e-09,0.044828453,0.00066985533,0.017343643,0.19159047,80.221316,220.80744,1.0470544,34.113148,3.0278307e-05
22000,"viandes, œufs, poissons",œufs,"Oeuf, cru","Egg, raw",0.26046533,1.8751803,3.5799621e-08,0.23136603,0.0069439936,2.1533809e-07,2.795686e-08,2.2305035e-09,0.028721796,0.00051992398,0.012635396,0.12417767,61.413344,162.53919,0.78287799,16.557101,6.9654897e-06
22010,"viandes, œufs, poissons",œufs,"Oeuf, dur","Egg, hard-boiled",0.37671365,2.7377622,7.9960064e-07,0.98985346,0.0091807035,2.3881753e-07,3.8544995e-08,2.6462342e-09,0.031673276,0.0006200153,0.013541089,0.13273683,65.622319,163.75415,0.985713,43.044624,3.1353248e-05
22013,"viandes, œufs, poissons",œufs,"Oeuf, en poudre","Egg, powder",1.08164,6.6561471,1.3947805e-07,4.4060781,0.025218983,7.7491518e-07,1.010186e-07,1.2902245e-08,0.10536296,0.001861702,0.045487723,0.45194548,221.782969,564.12914,2.9520545,132.60847,2.6938212e-05
22002,"viandes, œufs, poissons",œufs,"Oeuf, jaune (jaune d'oeuf), cru","Egg yolk, raw",0.28799826,2.0714428,3.9152372e-08,0.25228317,0.0076438538,2.3782085e-07,3.0863962e-08,2.4679611e-09,0.031940405,0.00057333718,0.014041804,0.13820922,68.579464,179.67792,0.86371573,17.98722,7.6258793e-06
22009,"viandes, œufs, poissons",œufs,"Oeuf, jaune (jaune d'oeuf), cuit","Egg yolk, cooked",0.36761532,2.6005059,7.8830937e-07,0.63401049,0.0092019591,2.5686252e-07,3.7978515e-08,2.7791631e-09,0.034399035,0.00064531867,0.014972289,0.14608201,72.70700400000001,183.63498,1.0079908,32.180856,2.8915574e-05
22003,"viandes, œufs, poissons",œufs,"Oeuf, jaune (jaune d'oeuf), en poudre","Egg yolk, powder",0.56779685,3.6759215,7.5586202e-08,1.8162754,0.01401167,4.2290199e-07,5.4898375e-08,9.1308021e-09,0.056171602,0.0010464209,0.024152508,0.24028514,118.39652,299.73597,1.5996882,61.513543,1.4200736e-05
22011,"viandes, œufs, poissons",œufs,"Oeuf, poché","Egg, poached",0.37671365,2.7377622,7.9960064e-07,0.98985346,0.0091807035,2.3881753e-07,3.8544995e-08,2.6462342e-09,0.031673276,0.0006200153,0.013541089,0.13273683,65.622319,163.75415,0.985713,43.044624,3.1353248e-05
22506,"viandes, œufs, poissons",œufs,Omelette au fromage,"Omelette, with cheese",0.36137935,2.896859,5.3417239e-08,0.88459551,0.0082331909,2.8327103e-07,4.1450322e-08,2.3915582e-09,0.038685516,0.00050307132,0.014728942,0.1660453,62.72189900000001,180.88823,0.79292639,33.801982,1.0035237e-05
22508,"viandes, œufs, poissons",œufs,Omelette aux champignons,"Omelette, with mushrooms",0.49931549,3.6910195,6.4874819e-08,0.85545486,0.0086262458,2.4994073e-07,4.0272539e-08,2.1467276e-09,0.031651637,0.00050113964,0.014941044,0.13143888,62.699456,133.96282,16.71131,49.899477,1.1559694e-05
22509,"viandes, œufs, poissons",œufs,Omelette aux fines herbes,"Omelette, with herbs",0.29207951,2.0049914,4.8829709e-08,0.83413284,0.0073038985,2.121879e-07,3.1991587e-08,2.2287665e-09,0.028896978,0.00048183774,0.012873927,0.12376032,59.423441,151.27525,0.8038968,31.809607,9.1424573e-06
22507,"viandes, œufs, poissons",œufs,Omelette aux lardons,"Omelette, with lardoons",0.49904537,3.7076895,6.9757964e-08,1.1646802,0.010550369,4.0595386e-07,4.9232177e-08,3.2787748e-09,0.055471776,0.00065665839,0.01943084,0.23799802,107.985539,230.77729,1.3182484,44.628535,1.5758415e-05
22510,"viandes, œufs, poissons",œufs,Tortilla espagnole aux oignons (omelette aux pommes de terre et oignons),Spanish-style tortilla with onions (omelette with potatoes and onions),0.20504867,1.1691032,3.6270712e-08,0.73206498,0.0048968368,1.2247183e-07,4.2745609e-08,1.2021942e-09,0.015728829,0.00027276296,0.0075851745,0.065096889,28.833146,123.58702,2.6764445,26.688046,7.3791545e-06
26079,"viandes, œufs, poissons",poissons crus,"Anchois commun, cru","Common anchovy, raw",0.35940689,2.5106812,1.5315901e-06,0.2196058,0.029509493,3.018338e-07,2.2921631e-08,1.2307838e-09,0.037328528,0.00021023808,0.0095443882,0.1024887,14.9138512,8.2891685,0.2309894,36.587954,5.4381239e-05
26206,"viandes, œufs, poissons",poissons crus,"Bar commun ou loup (Méditerranée), cru, élevage","Mediterranean bass, raw, farmed",1.9193001,12.333344,2.8949514e-06,1.5004811,0.06094989,7.0950982e-07,2.627938e-07,4.2000832e-09,0.064845071,0.00090228469,0.54877988,0.23286749,133.836579,183.49262,2.6162501,173.40036,5.123842e-05
26205,"viandes, œufs, poissons",poissons crus,"Bar commun ou loup (Méditerranée), cru, sauvage","Mediterranean bass, raw, wild",1.6548247,10.070177,1.6991513e-06,0.2780994,0.19677803,2.0423948e-06,4.8023925e-08,6.09767e-09,0.26427603,0.00041854362,0.065272843,0.70959092,57.717116,13.76672,0.41360685,134.56257,5.9502621e-05
26072,"viandes, œufs, poissons",poissons crus,"Bar commun ou loup, cru, sans précision","European bass, raw",1.9193001,12.333344,2.8949514e-06,1.5004811,0.06094989,7.0950982e-07,2.627938e-07,4.2000832e-09,0.064845071,0.00090228469,0.54877988,0.23286749,133.836579,183.49262,2.6162501,173.40036,5.123842e-05
26075,"viandes, œufs, poissons",poissons crus,"Bar ou loup de l'Atlantique, cru","Atlantic bass, raw",1.9193001,12.333344,2.8949514e-06,1.5004811,0.06094989,7.0950982e-07,2.627938e-07,4.2000832e-09,0.064845071,0.00090228469,0.54877988,0.23286749,133.836579,183.49262,2.6162501,173.40036,5.123842e-05
26001,"viandes, œufs, poissons",poissons crus,"Bar rayé ou bar d'Amérique, cru","American bass, raw",1.9193001,12.333344,2.8949514e-06,1.5004811,0.06094989,7.0950982e-07,2.627938e-07,4.2000832e-09,0.064845071,0.00090228469,0.54877988,0.23286749,133.836579,183.49262,2.6162501,173.40036,5.123842e-05
26100,"viandes, œufs, poissons",poissons crus,"Bogue, crue","Bogue, raw",0.22553373,1.8145746,1.516784e-06,0.21293658,0.01432258,1.419996e-07,1.5843665e-08,7.7557311e-10,0.01646792,0.00015825966,0.0044567266,0.047224314,10.1799619,6.4511492,0.19323678,27.552354,4.2700311e-05
26101,"viandes, œufs, poissons",poissons crus,"Bonite, crue","Bonito, raw",1.5730902,9.3820332,1.6819824e-06,0.2626502,0.18896956,1.960471e-06,4.3759972e-08,5.1158628e-09,0.2545013,0.00034024927,0.062795312,0.68271939,53.638802,11.888689,0.34879031,125.48778,5.6353865e-05
26170,"viandes, œufs, poissons",poissons crus,"Brème, cru","Freshwater bream, raw",1.9193001,12.333344,2.8949514e-06,1.5004812,0.060949893,7.0950984e-07,2.627938e-07,4.2000835e-09,0.064845074,0.00090228479,0.54877988,0.2328675,133.836581,183.49262,2.6162501,173.40037,5.1238421e-05
26043,"viandes, œufs, poissons",poissons crus,"Cabillaud, cru","Cod, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
